DriverId,TeamId,Season,RoundNumber,RacesInGEEra,LocationId,RainBefore,RainDuring,WindSpeed,ApparentTemp,RelativeHumidity,StartingPos,QualifyingPos,GapToPole,TeammateQualifyingPos,Retired,FinishingPos
15,4,2025,20,88,20,0.0,0.0,13.100000000000001,21.974999999999998,28.5,1.0,1.0,0.0,8.0,False,1.0
1,3,2025,20,88,20,0.0,0.0,13.100000000000001,21.974999999999998,28.5,2.0,2.0,0.262,3.0,False,2.0
19,1,2025,20,88,20,0.0,0.0,13.100000000000001,21.974999999999998,28.5,5.0,5.0,0.484,11.0,False,3.0
26,8,2025,20,88,20,0.0,0.0,13.100000000000001,21.974999999999998,28.5,9.0,10.0,0.874,12.0,False,4.0
24,4,2025,20,88,20,0.0,0.0,13.100000000000001,21.974999999999998,28.5,7.0,8.0,0.588,1.0,False,5.0
32,2,2025,20,88,20,0.0,0.0,13.100000000000001,21.974999999999998,28.5,6.0,6.0,0.532,4.0,False,6.0
4,2,2025,20,88,20,0.0,0.0,13.100000000000001,21.974999999999998,28.5,4.0,4.0,0.448,6.0,False,7.0
3,3,2025,20,88,20,0.0,0.0,13.100000000000001,21.974999999999998,28.5,3.0,3.0,0.352,2.0,False,8.0
7,8,2025,20,88,20,0.0,0.0,13.100000000000001,21.974999999999998,28.5,11.0,12.0,1.251,10.0,False,9.0
30,7,2025,20,88,20,0.0,0.0,13.100000000000001,21.974999999999998,28.5,16.0,16.0,1.826,13.0,False,10.0
8,1,2025,20,88,20,0.0,0.0,13.100000000000001,21.974999999999998,28.5,10.0,11.0,1.23,5.0,False,11.0
13,9,2025,20,88,20,0.0,0.0,13.100000000000001,21.974999999999998,28.5,17.0,17.0,1.904,7.0,False,12.0
31,6,2025,20,88,20,0.0,0.0,13.100000000000001,21.974999999999998,28.5,8.0,9.0,0.666,15.0,False,13.0
12,10,2025,20,88,20,0.0,0.0,13.100000000000001,21.974999999999998,28.5,19.0,19.0,2.02,14.0,False,14.0
20,5,2025,20,88,20,0.0,0.0,13.100000000000001,21.974999999999998,28.5,18.0,18.0,1.96,20.0,False,15.0
27,5,2025,20,88,20,0.0,0.0,13.100000000000001,21.974999999999998,28.5,20.0,20.0,2.084,18.0,False,16.0
2,9,2025,20,88,20,0.0,0.0,13.100000000000001,21.974999999999998,28.5,12.0,7.0,0.586,17.0,True,17.0
9,10,2025,20,88,20,0.0,0.0,13.100000000000001,21.974999999999998,28.5,14.0,14.0,1.517,19.0,True,18.0
17,7,2025,20,88,20,0.0,0.0,13.100000000000001,21.974999999999998,28.5,13.0,13.0,1.43,16.0,True,19.0
25,6,2025,20,88,20,0.0,0.0,13.100000000000001,21.974999999999998,28.5,15.0,15.0,2.4859999999999998,9.0,True,20.0
