DriverId,TeamId,Season,RoundNumber,RacesInGEEra,LocationId,RainBefore,RainDuring,WindSpeed,ApparentTemp,RelativeHumidity,StartingPos,QualifyingPos,GapToPole,TeammateQualifyingPos,Retired,FinishingPos
4,2,2024,11,55,11,0.0,0.0,17.4,27.075000000000003,42.75,3.0,3.0,0.526,5.0,False,1.0
24,4,2024,11,55,11,0.0,0.0,17.4,27.075000000000003,42.75,7.0,7.0,0.734,2.0,False,2.0
2,3,2024,11,55,11,0.0,0.0,17.4,27.075000000000003,42.75,4.0,4.0,0.537,6.0,False,3.0
3,2,2024,11,55,11,0.0,0.0,17.4,27.075000000000003,42.75,5.0,5.0,0.589,3.0,False,4.0
19,1,2024,11,55,11,0.0,0.0,17.4,27.075000000000003,42.75,1.0,1.0,0.0,8.0,False,5.0
17,8,2024,11,55,11,0.0,0.0,17.4,27.075000000000003,42.75,9.0,9.0,1.071,12.0,False,6.0
18,1,2024,11,55,11,0.0,0.0,17.4,27.075000000000003,42.75,8.0,8.0,0.888,1.0,False,7.0
5,8,2024,11,55,11,0.0,0.0,17.4,27.075000000000003,42.75,12.0,12.0,1.033,9.0,False,8.0
14,6,2024,11,55,11,0.0,0.0,17.4,27.075000000000003,42.75,11.0,11.0,0.975,14.0,False,9.0
20,5,2024,11,55,11,0.0,0.0,17.4,27.075000000000003,42.75,13.0,13.0,1.045,10.0,False,10.0
1,3,2024,11,55,11,0.0,0.0,17.4,27.075000000000003,42.75,6.0,6.0,0.73,4.0,False,11.0
7,5,2024,11,55,11,0.0,0.0,17.4,27.075000000000003,42.75,10.0,10.0,1.569,13.0,False,12.0
12,10,2024,11,55,11,0.0,0.0,17.4,27.075000000000003,42.75,17.0,17.0,1.505,15.0,False,13.0
8,6,2024,11,55,11,0.0,0.0,17.4,27.075000000000003,42.75,14.0,14.0,1.098,11.0,False,14.0
13,9,2024,11,55,11,0.0,0.0,17.4,27.075000000000003,42.75,16.0,16.0,1.422,19.0,False,15.0
6,7,2024,11,55,11,0.0,0.0,17.4,27.075000000000003,42.75,18.0,18.0,1.533,20.0,False,16.0
10,7,2024,11,55,11,0.0,0.0,17.4,27.075000000000003,42.75,20.0,20.0,1.7469999999999999,18.0,False,17.0
9,10,2024,11,55,11,0.0,0.0,17.4,27.075000000000003,42.75,15.0,15.0,1.325,17.0,False,18.0
23,9,2024,11,55,11,0.0,0.0,17.4,27.075000000000003,42.75,19.0,19.0,1.542,16.0,False,19.0
15,4,2024,11,55,11,0.0,0.0,17.4,27.075000000000003,42.75,2.0,2.0,0.404,7.0,False,20.0
